title,label,processed_title,high_priority_flag
 베어드교양대학 평화통일교육센터 단기 계약직 직원 추가 모집,1,베어 교양 대학 평화통일 교육 센터 단기 계약직 직원 추가 모집,1
    학년도  학기 장애대학 원 생 교육지원인력 모집 안내,1,장애 대학 교육 지원 인력 모집 안내,0
 입학사정관 대체  계약직 팀원 모집,1,입학 사정관 대체 계약직 팀원 모집,0
 베어드교양대학 평화통일교육센터 단기 계약직 직원 모집,1,베어 교양 대학 평화통일 교육 센터 단기 계약직 직원 모집,1
스포츠학부 교육연구조교 모집 공고,0,스포츠 학부 교육 연구 조교 모집 공고,1
 교학팀 계약직 직원 모집,1,교학 팀 계약직 직원 모집,0
 장애학생지원센터 계약직 직원 모집,1,장애 학생 지원 센터 계약직 직원 모집,0
      학기 교육연구조교 모집 안내,0,교육 연구 조교 모집 안내,1
경영대학 회계학과 학사조교 채용 공고,0,경영 대학 회계학 학사 조교 채용 공고,1
 연구원 채용,1,연구원 채용,0
 대학일자리플러스사업단 진로취업센터 모집,0,대학 일자리 플러스 사업단 진로 취업 센터 모집,1
     크리에이터 모집,1,크리에이터 모집,0
 bk   채용 공고,1,bk 채용 공고,0
평화통일연구원 모집,0,평화 통일연구원 모집,0
글로벌통상학과 교육연구조교 모집 공고,0,글로벌 통상 학과 교육 연구 조교 모집 공고,1
 계약직 직원 모집,1,계약직 직원 모집,0
 산학협력단 직원 채용,1,산학 협력 직원 채용,0
대학교 총무인사팀 계약직 경비  직원 모집,1,대학교 총무 인사 팀 계약직 경비 직원 모집,0
 평화통일연구원  채용,0,평화 통일연구원 채용,0
경제통상대학 글로벌통상학과 채용,0,경제 통상 대학 글로벌 통상 학과 채용,0
      학기 현장실습학기제  기업  참여 안내,0,현장실습 학기제 기업 참여 안내,1
    년  상담팀 계약직 직원 모집,1,상담 팀 계약직 직원 모집,0
 레지던스홀     학년도 제 학기 입사 모집안내,0,입사 모집 안내,0
      학기 국제팀 학부 외국인 유학생 담당 조교 교육연구조교b  모집 연장 ,0,국제 팀 학부 외국인 유학생 담당 조교 교육 연구 조교 모집,1
 총무인사팀 계약직 경비  직원 및,1,총무 인사 팀 계약직 경비 직원,0
사회복지학부 실습조교  명 ,0,사회복지학 실습 조교,1
교육연구조교 모집 안내,0,교육 연구 조교 모집 안내,1
      학기 교육연구조교 모집 안내,0,교육 연구 조교 모집 안내,1
 계약직 직원 모집,1,계약직 직원 모집,0
 계약직 직원 모집,1,계약직 직원 모집,0
 총무인사팀 계약직 직원 모집 육아휴직,1,총무 인사 팀 계약직 직원 모집 육아휴직,0
 모집,1,모집,0
      학기 교육연구조교 모집 안내,0,교육 연구 조교 모집 안내,1
 대외협력실 계약직 직원 모집 기간연장 ,1,대외 협력 계약직 직원 모집 기간,0
      학기 국제팀 학부 외국인 유학생 담당 조교 교육연구조교b  모집,0,국제 팀 학부 외국인 유학생 담당 조교 교육 연구 조교 모집,1
숭실평화통일연구원 교육연구조교 채용,0,숭실 평화 통일연구원 교육 연구 조교 채용,1
      학기 현장실습지원센터 교육연구조교 모집,0,현장실습 지원 센터 교육 연구 조교 모집,1
 사회과학대학  사회복지학부 학사조교 채용 안내,0,사회과학 대학 사회복지학 학사 조교 채용 안내,1
사회복지학부 교육연구조교b 채용,0,사회복지학 교육 연구 조교 채용,1
 계약직 모집,1,계약직 모집,0
베어드교양대학 학사조교,0,베어 교양 대학 학사 조교,1
      학기 진로취업센터 교육연구조교 모집,0,진로 취업 센터 교육 연구 조교 모집,1
 총무인사팀 계약직 경비  직원 및,1,총무 인사 팀 계약직 경비 직원,0
      학기 생활관 관리운영팀 교육연구조교b 모집공고,0,생활관 관리 운영 팀 교육 연구 조교 모집 공고,1
 산학협력단 전문직 직원 채용,1,산학 협력 전문직 직원 채용,0
    학년도  학기 국제처 국제교육원 교육연구조교b 모집,0,국제 국제 교육원 교육 연구 조교 모집,1
 중앙도서관 계약직 직원,1,중앙도서관 계약직 직원,0
 축구단  기 모집 공고,1,축구단 모집 공고,0
 국제팀 계약직 직원 모집,1,국제 팀 계약직 직원 모집,0
 교목실 계약직 모집,1,교목 계약직 모집,0
 경영대학 계약직 직원 모집,1,경영 대학 계약직 직원 모집,0
 계약직 직원 모집,1,계약직 직원 모집,0
베어드교양대학 학사조교,0,베어 교양 대학 학사 조교,1
 대외협력실 계약직 직원 모집,1,대외 협력 계약직 직원 모집,0
진로취업센터 교육연구조교 모집,0,진로 취업 센터 교육 연구 조교 모집,1
    년  신입직원 채용,1,신입 직원 채용,0
학사조교 채용 안내,0,학사 조교 채용 안내,1
학사조교 채용 안내,0,학사 조교 채용 안내,1
 교무처 교무팀 계약직 직원 모집 육아휴직 대체 계약직 ,1,교무처 교무 팀 계약직 직원 모집 육아휴직 대체 계약직,0
 교무처 계약직 직원 모집 육아휴직 대체 계약직 ,1,교무처 계약직 직원 모집 육아휴직 대체 계약직,0
학교 총무인사팀 계약직 경비  직원 모집 및,1,학교 총무 인사 팀 계약직 경비 직원 모집,0
 산학협력단 계약직 직원 채용 실용화,1,산학 협력 계약직 직원 채용 실용,0
 산학협력단 계약직 직원 채용,1,산학 협력 계약직 직원 채용,0
      학기  연구교수 공고,0,연구 교수 공고,1
 산학협력단 정규직 직원 채용,1,산학 협력 정규직 직원 채용,0
 산학협력단 계약직 직원 채용,1,산학 협력 계약직 직원 채용,0
 혁신공유대학추진팀 계약직 직원,1,혁신 공유 대학 추진 팀 계약직 직원,0
현장실습학기제  기업  참여 안내,0,현장실습 학기제 기업 참여 안내,1
 학생서비스팀 근로자 및,1,학생 서비스 팀 근로자,0
학생처 학생서비스팀 교육연구조교 모집,0,학생 학생 서비스 팀 교육 연구 조교 모집,1
 국제팀 국제교육원 계약직 직원 모집,1,국제 팀 국제 교육원 계약직 직원 모집,0
      학기  연구교수 초빙 공고,0,연구 교수 초빙 공고,1
숭실평화통일연구원 전임연구원 채용,0,숭실 평화 통일연구원 전임 연구원 채용,0
 혁신공유대학추진팀 계약직 직원 모집 연장 ,1,혁신 공유 대학 추진 팀 계약직 직원 모집,0
 혁신공유대학추진팀 계약직 직원 모집 기간연장 ,1,혁신 공유 대학 추진 팀 계약직 직원 모집 기간,0
 계약직 직원 모집,1,계약직 직원 모집,0
 계약직 채용공고,1,계약직 채용 공고,0
학생처 학생서비스팀 교육연구조교 모집 공고,0,학생 학생 서비스 팀 교육 연구 조교 모집 공고,1
 입학처 입학사정관팀 계약직 직원 모집,1,입학처 입학 사정관 팀 계약직 직원 모집,0
     동작 대학생 참여 대학생 모집,1,동작 대학생 참여 대학생 모집,0
 경영대학원 교학팀 계약직 직원 모집 기간연장 ,1,경영대학원 교학 팀 계약직 직원 모집 기간,0
 계약직 직원 모집,1,계약직 직원 모집,0
학교 채용 공고,1,학교 채용 공고,0
 중앙도서관 계약직 직원 모집,1,중앙도서관 계약직 직원 모집,0
 계약직 직원 모집,1,계약직 직원 모집,0
      학기 발전기금팀 교육연구조교 모집 기간연장 ,0,발전 기금 팀 교육 연구 조교 모집 기간,1
 혁신공유대학추진팀 계약직 직원 모집,1,혁신 공유 대학 추진 팀 계약직 직원 모집,0
    년  월 각 군 현역병 모집계획 안내,0,현역병 모집 계획 안내,0
    학년도  교육과정혁신센터 계약직 직원 모집 안내,1,교육과정 혁신 센터 계약직 직원 모집 안내,0
    학년도  학기 장애대학 원 생 교육지원인력 모집 안내,1,장애 대학 교육 지원 인력 모집 안내,0
 입학처 입학사정관팀 입학사정관 계약직 직원 모집 기간연장 ,1,입학처 입학 사정관 팀 입학 사정관 계약직 직원 모집 기간,0
교육연구조교 모집,0,교육 연구 조교 모집,1
    년 학군사관,1,학군사관,0
 교육과정혁신센터 계약직 직원 모집 기간연장 ,1,교육과정 혁신 센터 계약직 직원 모집 기간,0
 채용,1,채용,0
법과대학 학사조교 채용 공고,0,대학 학사 조교 채용 공고,1
 산학협력단 정규직 직원 채용 공고,1,산학 협력 정규직 직원 채용 공고,0
      학기 교육연구조교 모집 안내,0,교육 연구 조교 모집 안내,1
    년  신입직원 채용,1,신입 직원 채용,0
    학년도  학기 추가선발 공지,0,추가 선발 공지,0
평화통일교육센터 계약직 직원 모집,1,평화통일 교육 센터 계약직 직원 모집,0
 학생서비스팀 근로자 채용 및,1,학생 서비스 팀 근로자 채용,0
       건축학부 교육연구조교 모집,0,건축 학부 교육 연구 조교 모집,1
      학기 현장실습지원센터 교육연구조교 모집,0,현장실습 지원 센터 교육 연구 조교 모집,1
 교양교육연구센터  보조인력 모집 안내,0,교양 교육 연구 센터 보조 인력 모집 안내,1
       교육연구조교 모집,0,교육 연구 조교 모집,1
 대학일자리플러스사업단 모집,0,대학 일자리 플러스 사업단 모집,0
평화통일연구원,0,평화 통일연구원,0
 산학협력단 계약직 직원,1,산학 협력 계약직 직원,0
 계약직 직원 모집,1,계약직 직원 모집,0
 교육과정혁신센터 계약직 직원 모집,1,교육과정 혁신 센터 계약직 직원 모집,0
베어드교양대학 평화통일교육센터 모집 기간연장 ,1,베어 교양 대학 평화통일 교육 센터 모집 기간,1
    년  월 각 군 현역병 모집계획,0,현역병 모집 계획,0
학교 계약직 직원 모집,1,학교 계약직 직원 모집,0
 계약직 직원 모집,1,계약직 직원 모집,0
    학년도  학기 경제학과 교육연구조교 모집,0,경제학 교육 연구 조교 모집,1
      학기 진로취업센터 교육연구조교 모집,0,진로 취업 센터 교육 연구 조교 모집,1
      학기 상담팀 연구교수 초빙 공고,0,상담 팀 연구 교수 초빙 공고,1
    학년도  학기  경영대학원 채용 공고,0,경영대학원 채용 공고,0
인문대학 스포츠학부 교육연구조교 모집,0,인문 대학 스포츠 학부 교육 연구 조교 모집,1
 입학사정관팀 튜터,0,입학 사정관 팀 튜터,0
 레지던스홀     학년도 제 학기 입사 모집안내,0,입사 모집 안내,0
공과대학 건축학부 학사조교 채용 공고,0,공과대학 건축 학부 학사 조교 채용 공고,1
 계약직 직원 모집 육아휴직 대체,1,계약직 직원 모집 육아휴직 대체,0
       교육연구조교 모집,0,교육 연구 조교 모집,1
회계학과 일반대학원 교육연구조교 모집,0,회계학 일반 대학원 교육 연구 조교 모집,1
    학년도 제 학기  경영대학원 채용 공고,0,경영대학원 채용 공고,0
    년  월 각 군 현역병 모집계획,0,현역병 모집 계획,0
      학기 현장실습학기제  기업  참여 안내,0,현장실습 학기제 기업 참여 안내,1
 경영대학원 교학팀 계약직 직원 모집,1,경영대학원 교학 팀 계약직 직원 모집,0
 계약직 직원 모집,1,계약직 직원 모집,0
      학기 인문대학 영어영문학과 교육연구조교 모집,0,인문 대학 영어 영문학 교육 연구 조교 모집,1
 일반대학원 계약직 직원 모집,1,일반 대학원 계약직 직원 모집,0
진로     학년도 멘토링 사업,1,진로 멘토링 사업,0
 취업 연계 특강 강사 채용 공고,0,취업 연계 특강 강사 채용 공고,1
 발전기금팀 계약직 직원 모집,1,발전 기금 팀 계약직 직원 모집,0
 계약직 직원 모집,1,계약직 직원 모집,0
크리에이터  기 모집 안내,1,크리에이터 모집 안내,0
중앙도서관 교육연구조교 채용,0,중앙도서관 교육 연구 조교 채용,1
 상담팀 계약직 직원 모집,1,상담 팀 계약직 직원 모집,0
 교육프로그램 채용 공고,1,교육 프로그램 채용 공고,1
베어드교양대학 교육연구조교 모집,0,베어 교양 대학 교육 연구 조교 모집,1
 계약직 직원 모집,1,계약직 직원 모집,0
공과대학 건축학부 학사조교 채용,0,공과대학 건축 학부 학사 조교 채용,1
교육연구조교 채용 시 까지 ,0,교육 연구 조교 채용,1
    년  상담팀 계약직 직원,1,상담 팀 계약직 직원,0
    년  월 각 군 현역병 모집계획,0,현역병 모집 계획,0
학교 대학일자리플러스사업단 모집,0,학교 대학 일자리 플러스 사업단 모집,0
디지털혁신인재개발원 교육과정 보조인력 접수 ,0,디지털 혁신 인재 개발원 교육과정 보조 인력,0
차세대반도체학과 계약직 행정직원 모집 연장 ,1,차세대 반도체 학과 계약직 행정 직원 모집,0
    학년도  학기 인문대학 교육연구조교 모집,0,인문 대학 교육 연구 조교 모집,1
 산학협력단 직원 채용,1,산학 협력 직원 채용,0
    년  계약직 직원 대체 계약직 ,1,계약직 직원 대체 계약직,0
 자연과학대학 학사조교 모집 공고,0,자연과학 대학 학사 조교 모집 공고,1
